,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_Predicted
12488,DRM48,OUT013,1054.1001368050756
12489,NCH07,OUT027,4116.218477480193
12490,FDY26,OUT013,3542.9965234900837
12491,FDD02,OUT027,3296.040997141603
12492,FDM12,OUT046,3496.607153994406
12493,DRF01,OUT010,726.3801176958239
12494,FDV36,OUT046,1854.9861087054478
12495,DRI59,OUT013,3565.6761283450624
12496,FDV03,OUT018,2413.2587330392907
12497,FDO39,OUT017,2794.3530941182653
12498,NCB07,OUT018,3228.724449348346
12499,FDH38,OUT027,3332.1436599857307
12500,FDZ13,OUT035,1062.0623200808864
12501,NCZ30,OUT046,1883.2746021944859
12502,NCA06,OUT035,1035.7102321634848
12503,FDB04,OUT049,1159.0961789125108
12504,FDN50,OUT013,1077.1584591463375
12505,NCG06,OUT049,3633.8096329750433
12506,NCY17,OUT018,728.4345707440092
12507,FDC23,OUT046,2684.513364724019
12508,FDK33,OUT049,3635.9964850502374
12509,FDR03,OUT049,3641.7927588247503
12510,FDZ07,OUT045,1042.37550798832
12511,FDO38,OUT013,1061.796142719329
12512,FDS59,OUT046,1858.600045498993
12513,DRM11,OUT019,1522.1263443497844
12514,FDX52,OUT027,4961.063835070421
12515,DRJ35,OUT018,783.8047733708655
12516,NCP53,OUT046,3512.7003690056345
12517,FDW15,OUT019,682.3470770270253
12518,DRI47,OUT045,2716.658556887358
12519,DRZ11,OUT035,1897.7099944569673
12520,FDS02,OUT013,3531.3354675605106
12521,DRD49,OUT018,3222.157252930703
12522,FDW38,OUT049,1149.5910834596266
12523,FDR21,OUT019,665.7454676955865
12524,FDE40,OUT013,1057.451195596883
12525,FDI02,OUT045,1859.7937049370125
12526,FDQ04,OUT045,1092.00444762769
12527,FDY14,OUT017,3589.935698943834
12528,NCT54,OUT046,1849.2594000712775
12529,DRD25,OUT017,1946.2987621581083
12530,DRE01,OUT045,3506.981901578102
12531,FDJ12,OUT010,1615.0895019412367
12532,NCZ05,OUT049,1992.647351678311
12533,DRB25,OUT019,-143.64524372574965
12534,NCC31,OUT045,2732.570593293547
12535,FDM16,OUT045,1077.4271877202984
12536,DRG11,OUT049,1989.519582075424
12537,FDV24,OUT027,4130.4601352804375
12538,FDV43,OUT046,1020.2471435559144
12539,FDG05,OUT018,2419.341280734776
12540,FDV23,OUT010,-20.001071869910902
12541,FDI58,OUT018,781.9932171822096
12542,FDQ11,OUT017,3601.412377472074
12543,FDC05,OUT027,4939.7136588998055
12544,FDF40,OUT013,3546.304675488246
12545,FDU02,OUT018,3234.5448474385485
12546,FDT32,OUT013,3535.787770805664
12547,NCF06,OUT017,3615.0464484943523
12548,FDT46,OUT013,1098.2510026226973
12549,FDR58,OUT010,-857.0642373168414
12550,FDY04,OUT046,2677.5528740355203
12551,FDT58,OUT045,2709.639132869819
12552,FDE46,OUT049,2807.554256606324
12553,DRH11,OUT017,1122.4542210486375
12554,DRI51,OUT046,2678.675910304588
12555,FDC35,OUT017,3580.065572495506
12556,FDP45,OUT035,3557.855661672087
12557,FDC45,OUT017,2770.988612419369
12558,FDU01,OUT045,2706.4988933353834
12559,FDJ53,OUT010,-56.02029821985707
12560,FDJ46,OUT017,2770.699157017485
12561,FDX07,OUT013,2723.350990114516
12562,NCI30,OUT049,3615.502557322564
12563,FDE47,OUT027,3305.59849788622
12564,FDV48,OUT045,1085.4838558804695
12565,FDN16,OUT019,-140.6553096868472
12566,FDM52,OUT013,2731.958292138447
12567,FDA32,OUT027,4958.92621164508
12568,FDH05,OUT017,3573.942636462385
12569,FDW25,OUT010,-851.2047578055649
12570,FDQ09,OUT046,1871.8095199462045
12571,NCM17,OUT010,-875.2375279258358
12572,DRM59,OUT046,2717.2514782549842
12573,FDV47,OUT027,2468.3827612366586
12574,DRE15,OUT035,1091.510561624204
12575,FDS25,OUT010,-83.46397882954784
12576,NCZ05,OUT018,1609.234150273681
12577,NCV05,OUT019,708.1901696735424
12578,DRM37,OUT046,3491.5005902701714
12579,FDV58,OUT027,4914.662964188925
12580,FDN22,OUT027,4956.94857685076
12581,NCO06,OUT049,1126.6753808927047
12582,FDT56,OUT019,-1002.7365188867509
12583,FDM02,OUT013,1072.5985303248829
12584,FDA09,OUT046,2654.3756361416035
12585,NCC06,OUT035,1900.7379105114205
12586,NCL54,OUT049,2800.63553803547
12587,NCB55,OUT017,1073.0942867466658
12588,FDB12,OUT017,1926.341810506251
12589,NCA54,OUT049,2805.9360044314362
12590,NCS38,OUT049,1982.368273431017
12591,FDC02,OUT049,3609.8490204914124
12592,FDK44,OUT019,642.7949682519375
12593,FDE16,OUT035,3575.0658725910444
12594,NCS05,OUT035,1920.107905203168
12595,FDZ59,OUT045,2709.5240095749423
12596,FDI20,OUT017,3579.2748095363577
12597,FDQ14,OUT046,2691.199002613448
12598,FDF53,OUT017,2736.026216354744
12599,FDW25,OUT017,1136.2965469535302
12600,NCQ43,OUT010,-93.83085329385335
12601,FDX52,OUT013,3560.646413374204
12602,FDE28,OUT045,3519.193509402872
12603,FDN15,OUT017,1939.2987794029477
12604,FDO28,OUT017,1949.2544104005335
12605,FDQ33,OUT045,2697.84990630047
12606,FDM22,OUT010,-874.17203155363
12607,FDJ03,OUT017,1108.5850751201583
12608,FDI16,OUT045,1031.8567843654448
12609,FDI09,OUT027,4912.387079986056
12610,FDX55,OUT013,3548.1347605941064
12611,FDS23,OUT027,3295.8453305689773
12612,DRC12,OUT045,3529.3045975924615
12613,FDH41,OUT049,3660.1513921695605
12614,FDN01,OUT013,2731.978273051408
12615,FDV55,OUT045,2698.873355464126
12616,NCJ19,OUT013,1044.5222705426247
12617,NCY29,OUT010,-891.7643420933359
12618,FDP03,OUT018,1616.0613535983596
12619,FDZ52,OUT045,1856.155336580502
12620,FDH31,OUT010,-22.33402061668039
12621,FDQ19,OUT018,3276.1362831506567
12622,FDS15,OUT035,1907.6918394960053
12623,FDN32,OUT017,2764.943370695033
12624,FDH32,OUT049,1976.982547220099
12625,FDF33,OUT017,1960.0263499602443
12626,FDJ22,OUT046,3497.1580577685772
12627,FDG56,OUT010,-887.9307268844382
12628,FDC05,OUT046,3496.0055899530425
12629,FDK09,OUT013,3536.513284201589
12630,NCV29,OUT045,2722.8232495463244
12631,NCC43,OUT019,1505.6311427686485
12632,NCA42,OUT049,2830.707789003316
12633,FDC10,OUT046,1861.2282458824095
12634,FDC16,OUT013,1091.493254393947
12635,NCL17,OUT013,1911.651673173491
12636,FDA51,OUT035,1883.3625764822302
12637,FDW01,OUT017,2756.7355751596624
12638,NCF30,OUT045,1853.1122832123997
12639,FDN49,OUT013,1045.4772971116672
12640,FDY20,OUT045,1052.233341795709
12641,FDC15,OUT045,2659.663393941649
12642,FDY24,OUT046,1028.5313804519294
12643,NCG43,OUT017,1938.2465813287827
12644,FDA48,OUT013,3536.546075969545
12645,NCF55,OUT017,1137.7298977013481
12646,FDL38,OUT049,1168.5229037563658
12647,NCQ29,OUT018,3237.156320164744
12648,FDC34,OUT017,2719.155013716334
12649,FDP36,OUT027,2500.843873201923
12650,FDN50,OUT010,-858.9254171394364
12651,FDO23,OUT049,1943.2283120144673
12652,FDT56,OUT013,1051.394014083592
12653,FDT13,OUT027,4960.518246579315
12654,FDZ03,OUT013,3544.171769822721
12655,FDQ03,OUT010,1580.5088475498162
12656,FDU44,OUT045,2710.8905882275303
12657,FDD03,OUT049,3625.1994682279474
12658,NCH30,OUT013,1889.1936432516445
12659,FDS60,OUT010,765.362825679026
12660,FDG08,OUT046,2649.856040371742
12661,FDX38,OUT017,1120.4848556172485
12662,FDD22,OUT017,1930.7986888972184
12663,FDW51,OUT013,3556.7124805940803
12664,FDL09,OUT017,2724.7787673098182
12665,FDZ60,OUT045,1847.0970235762156
12666,NCH07,OUT046,2672.5196448534725
12667,NCQ41,OUT049,3640.537357244064
12668,FDW04,OUT049,1991.5761493615876
12669,FDI08,OUT027,4937.895355249209
12670,FDR19,OUT019,629.560443031859
12671,FDV13,OUT046,1032.4509242840618
12672,FDB52,OUT017,3584.9727773294962
12673,FDZ48,OUT027,3285.3940380730946
12674,NCO14,OUT049,1173.6652643918774
12675,FDZ50,OUT013,2720.7879486231695
12676,FDN27,OUT019,-147.2717499425264
12677,FDQ60,OUT013,1901.4821621784324
12678,FDR49,OUT017,1096.1221641269929
12679,DRJ35,OUT027,2487.078549509467
12680,DRI49,OUT017,1069.547808573924
12681,FDB47,OUT017,3592.9995565408035
12682,FDP37,OUT010,-105.41199376541454
12683,FDR26,OUT049,2794.2031168120284
12684,FDY31,OUT019,710.5120918868267
12685,FDC11,OUT045,1014.8128223263739
12686,DRP47,OUT035,3567.2852546704044
12687,NCY54,OUT018,2397.210624470983
12688,FDR27,OUT046,1841.623353072418
12689,FDQ21,OUT019,-137.21136965823712
12690,NCQ29,OUT035,3543.5436573213756
12691,FDJ02,OUT046,2691.9624214987844
12692,FDE21,OUT018,1610.1827375913429
12693,FDM39,OUT046,2700.4408192128776
12694,FDZ01,OUT017,1961.5936383560556
12695,NCB19,OUT018,778.4615260556561
12696,FDU03,OUT046,2659.911336052244
12697,FDP27,OUT049,3624.8231677837657
12698,DRF01,OUT045,2689.599435722569
12699,FDM03,OUT049,1962.665435288078
12700,FDV01,OUT046,2660.81110020704
12701,FDS16,OUT046,2676.1126817302975
12702,FDO45,OUT035,1085.6906650272147
12703,NCX06,OUT035,2732.8028085574224
12704,FDP13,OUT046,1020.7604035178031
12705,NCR38,OUT018,3222.0006780397553
12706,FDA01,OUT013,1072.7960945963803
12707,FDT26,OUT017,1920.0900529733867
12708,FDD44,OUT027,4957.819523959712
12709,FDB26,OUT013,1082.3283923784043
12710,FDP45,OUT019,1520.1749850060703
12711,NCP55,OUT046,1043.8694859705279
12712,FDT23,OUT017,1118.654025671469
12713,FDO51,OUT045,1077.9906489280177
12714,FDA44,OUT046,1018.9833728981253
12715,NCJ31,OUT018,3195.8089966576645
12716,FDX37,OUT045,1874.7273507594477
12717,NCD18,OUT049,3643.8207509421745
12718,FDN40,OUT027,4135.1058343810055
12719,FDL33,OUT017,3587.704398432862
12720,DRF48,OUT035,3574.514077943685
12721,FDW08,OUT035,1878.9944829635112
12722,FDX39,OUT018,3248.8683641075604
12723,FDB38,OUT049,2810.378835227557
12724,FDY46,OUT018,3239.395850220614
12725,NCB06,OUT049,2789.102486610169
12726,FDA34,OUT035,2747.2914248604648
12727,FDA35,OUT045,1880.7484054953345
12728,FDQ07,OUT035,3541.5555919403987
12729,FDU32,OUT045,1903.6044975766924
12730,FDU26,OUT013,1897.7698749354383
12731,FDU13,OUT010,713.5693356369413
12732,FDO09,OUT035,3533.4843237865907
12733,FDW03,OUT019,-103.5645322737239
12734,FDB38,OUT013,2721.2717514288033
12735,FDL26,OUT010,750.749456172917
12736,NCN43,OUT045,1901.7547980261434
12737,FDH08,OUT045,3559.7996965428692
12738,NCC31,OUT019,718.6860048217302
12739,FDH14,OUT035,1898.991629210942
12740,FDL40,OUT017,1944.0789531957062
12741,FDD20,OUT035,1914.007743297474
12742,NCV53,OUT035,3578.8712189283897
12743,FDD16,OUT045,1047.7529151806198
12744,FDP24,OUT035,1879.5436000864647
12745,FDQ25,OUT045,2728.521331134728
12746,FDM38,OUT035,1085.5517479221198
12747,NCT18,OUT010,765.876529705962
12748,FDM34,OUT049,1965.207586759587
12749,DRH37,OUT010,768.1607060835838
12750,NCE07,OUT013,2752.109438049194
12751,FDG12,OUT013,1932.5567736080966
12752,FDB59,OUT010,1605.6649982547713
12753,FDS10,OUT018,2427.711170342268
12754,FDN21,OUT010,787.5451127555664
12755,FDM02,OUT045,1054.7381267232233
12756,FDO44,OUT049,1973.8915138191344
12757,NCN17,OUT017,1942.4842341868414
12758,FDH16,OUT018,781.0024694816796
12759,FDL44,OUT046,2685.6857563388967
12760,FDY47,OUT017,1948.2258357814248
12761,DRI39,OUT046,1019.0797699492678
12762,NCX54,OUT018,1610.7308464553046
12763,FDE59,OUT046,1033.7708681458575
12764,FDO46,OUT045,3555.9287159759406
12765,DRE13,OUT046,1058.247286839265
12766,FDW14,OUT013,1093.4630269566533
12767,FDF35,OUT046,1823.8083657149684
12768,FDO50,OUT019,-982.8910379971683
12769,DRF49,OUT017,1946.125971194744
12770,FDT60,OUT049,1979.008697827882
12771,FDP38,OUT045,1073.343624670601
12772,FDA31,OUT027,4124.951382853761
12773,FDY52,OUT010,-838.2991279859555
12774,FDD03,OUT027,4945.135372361651
12775,FDN52,OUT018,758.8453073136357
12776,FDU20,OUT010,-50.678744324864056
12777,FDD22,OUT035,1899.0841593931038
12778,NCB55,OUT019,-1026.6396417874985
12779,FDN27,OUT045,1871.2103403710971
12780,FDD16,OUT013,1065.5799838510068
12781,FDW48,OUT046,1036.8800613407234
12782,DRN35,OUT045,1066.302575425843
12783,FDX25,OUT049,2785.043231956174
12784,DRD49,OUT049,3605.656601999003
12785,FDE21,OUT019,-119.42023375820304
12786,FDN44,OUT035,2740.968579468178
12787,DRC01,OUT049,1185.511710579341
12788,NCK30,OUT046,3503.7098826176916
12789,FDU39,OUT013,1069.5275220899362
12790,FDB49,OUT013,1921.2504912647757
12791,FDS12,OUT045,1856.5862615423562
12792,FDR57,OUT018,2451.9087045023043
12793,FDX22,OUT027,4977.967329369963
12794,FDC60,OUT013,1076.4138458356235
12795,NCE42,OUT049,3628.6120485835872
12796,NCK42,OUT049,3659.612289049538
12797,DRE01,OUT017,3559.9530407042876
12798,FDE57,OUT018,1613.4720222150906
12799,DRK59,OUT019,1552.7680969292462
12800,FDB10,OUT027,4956.742863048731
12801,FDQ25,OUT046,2703.1398402904897
12802,FDY26,OUT017,3578.3003815031816
12803,FDG28,OUT049,3644.0982750402272
12804,FDM14,OUT049,1994.2582513630189
12805,NCH29,OUT049,2006.9754290396552
12806,FDD48,OUT049,1996.9264089983992
12807,FDC17,OUT045,3549.5897415777936
12808,DRH49,OUT027,2479.1357851132334
12809,FDN44,OUT018,2434.689468287581
12810,FDC29,OUT045,1905.0764617756788
12811,DRK01,OUT019,-953.4441047745383
12812,FDD48,OUT017,1951.665247503859
12813,FDB59,OUT013,3557.983441572762
12814,FDY45,OUT010,1601.7457777005131
12815,FDX60,OUT035,1069.599152231894
12816,FDT09,OUT010,-36.08237114398162
12817,DRB24,OUT018,2445.5672432954334
12818,FDL13,OUT035,3554.1624830846677
12819,FDN16,OUT035,1904.5361971508064
12820,FDK57,OUT013,1901.209708741508
12821,FDO22,OUT027,2488.0589032315784
12822,FDC57,OUT010,1580.8323132334706
12823,FDZ13,OUT027,2459.1804783012103
12824,FDW27,OUT013,2714.6190032507193
12825,FDX10,OUT049,1190.4222678395893
12826,FDY08,OUT018,1571.7549715228472
12827,FDA49,OUT017,1093.7810179541877
12828,FDC32,OUT018,1573.392048736125
12829,FDO04,OUT035,1081.2004028553808
12830,NCZ54,OUT013,2715.1377559584307
12831,FDY40,OUT045,1070.7746140320885
12832,FDW36,OUT045,1888.4133917801348
12833,FDE11,OUT017,2726.9978216828886
12834,DRE37,OUT045,3521.8354549294663
12835,NCK19,OUT017,3584.6980192153915
12836,FDT19,OUT035,2715.834028114895
12837,FDE56,OUT045,1016.9582194645504
12838,FDZ57,OUT010,-37.37529894237264
12839,FDB35,OUT035,1079.361402136893
12840,FDF09,OUT010,-840.4543724788059
12841,FDO34,OUT046,2681.4617498383805
12842,FDA55,OUT046,3499.4712902779293
12843,NCM18,OUT035,1072.047978116702
12844,FDJ20,OUT019,-180.0087412934961
12845,DRQ35,OUT019,-121.81586489738334
12846,FDG02,OUT013,3578.7264214764427
12847,NCU29,OUT018,2446.599498930652
12848,FDL27,OUT027,2507.4021731396433
12849,NCA54,OUT035,2728.837192117461
12850,FDJ32,OUT035,1085.233752575425
12851,FDB21,OUT019,1475.0069120641149
12852,FDR46,OUT035,2695.983763321882
12853,FDZ32,OUT046,1876.7617191659704
12854,DRF36,OUT017,3590.972481530268
12855,NCU54,OUT017,3584.28688436605
12856,NCI31,OUT017,1087.9374181246887
12857,DRA59,OUT035,2719.581989224541
12858,NCC55,OUT045,1081.9844327603155
12859,FDE44,OUT018,734.1208011350126
12860,NCN26,OUT018,1612.9366125835493
12861,FDC11,OUT049,1113.2165711830794
12862,FDV24,OUT035,2765.6064361430526
12863,FDR40,OUT019,-927.925729234802
12864,NCQ17,OUT049,2795.3286926391092
12865,FDC46,OUT045,2679.7866522062204
12866,NCM18,OUT046,1025.379632092801
12867,FDK16,OUT046,1849.7074759071588
12868,FDI28,OUT017,1118.481529378275
12869,FDS11,OUT018,3263.9408040199733
12870,DRD13,OUT046,1031.2399927075214
12871,FDL36,OUT035,1069.2579733986954
12872,FDI27,OUT013,1090.0845578138396
12873,FDJ53,OUT019,-140.42752655660206
12874,FDS44,OUT045,3553.2533032631545
12875,FDE28,OUT046,3493.8779473331533
12876,FDQ33,OUT018,2412.8070153121344
12877,FDB37,OUT017,3581.4903026810844
12878,FDQ31,OUT045,1076.616974677205
12879,NCQ05,OUT046,2698.768961652325
12880,FDE10,OUT013,1906.4256035200333
12881,FDF38,OUT017,1124.3025186693865
12882,FDE50,OUT019,1518.7142971565438
12883,DRG37,OUT010,783.0316202567103
12884,NCH06,OUT049,3628.5478469321934
12885,FDY14,OUT045,3536.8546995195993
12886,FDO27,OUT017,1914.8185867399768
12887,FDQ19,OUT049,3659.5151135972974
12888,FDZ26,OUT019,1467.841691203955
12889,FDN51,OUT013,3552.3913687591576
12890,FDK20,OUT035,1924.0808530208785
12891,FDD40,OUT018,3245.9071893815017
12892,DRI25,OUT018,765.6121389029042
12893,FDH56,OUT017,1942.500126651374
12894,FDI36,OUT027,4952.419833080755
12895,DRH11,OUT018,784.3465531994685
12896,NCV18,OUT017,1111.291240776203
12897,DRI01,OUT049,2826.5194825696217
12898,DRE48,OUT049,3656.07105359647
12899,FDS51,OUT035,1087.0233855597985
12900,FDM38,OUT017,1117.278813255982
12901,FDB60,OUT027,4970.37883886775
12902,FDY58,OUT035,3564.4071015274385
12903,FDY22,OUT045,2669.097031180854
12904,FDF11,OUT027,4977.14024825405
12905,FDZ51,OUT035,1910.1087232828277
12906,FDQ45,OUT017,2785.062816714558
12907,FDF17,OUT035,3578.635599602566
12908,NCF31,OUT027,4138.2618161975915
12909,FDA37,OUT013,1914.5822699988382
12910,FDO51,OUT046,1065.706892494539
12911,FDF34,OUT013,3574.496080547826
12912,FDD57,OUT018,1597.988748414575
12913,FDO37,OUT046,3531.897464703713
12914,FDR49,OUT049,1141.5228035632977
12915,FDS39,OUT049,2007.4955370092987
12916,FDI48,OUT027,2480.161978571754
12917,DRM35,OUT049,2811.2564341550633
12918,FDV57,OUT035,2722.6341517870205
12919,FDZ55,OUT013,2753.2419628256757
12920,FDI28,OUT035,1086.6333611573098
12921,FDS21,OUT045,1054.1044351959777
12922,FDT34,OUT013,1928.310142654499
12923,DRI25,OUT035,1071.9060094890976
12924,FDT47,OUT010,-19.39979877462133
12925,DRH39,OUT045,1029.6862299782888
12926,NCD54,OUT045,2699.2006997643184
12927,FDU16,OUT027,2462.1049024614977
12928,NCW29,OUT045,1890.5336480770104
12929,FDV25,OUT027,4972.984317330423
12930,FDM56,OUT035,1892.635952640313
12931,FDZ04,OUT027,2491.598995367198
12932,FDG59,OUT019,-962.8881031834094
12933,FDI56,OUT045,1060.672241703186
12934,FDS33,OUT035,1074.164030313817
12935,FDC23,OUT049,2808.2868810796053
12936,FDT11,OUT049,2832.841827227544
12937,FDG17,OUT045,3555.552685675608
12938,FDZ44,OUT045,1901.0175081888738
12939,FDJ52,OUT013,2753.07336627274
12940,DRI23,OUT046,2645.338543044122
12941,DRE15,OUT010,-860.0413454584509
12942,NCF07,OUT013,1919.0345254004073
12943,NCR29,OUT049,1170.6072697699162
12944,FDE44,OUT019,-1030.044591740624
12945,FDT23,OUT035,1086.8940830913243
12946,NCG06,OUT017,3588.549383420963
12947,NCU41,OUT010,1585.0738392290052
12948,FDH46,OUT017,1956.2495792420145
12949,FDV31,OUT013,2719.1762097045157
12950,NCT41,OUT027,4139.02077030216
12951,FDE22,OUT027,4143.854727600926
12952,FDC26,OUT045,1868.9445639438918
12953,DRF51,OUT017,1071.3550163223397
12954,NCY53,OUT019,-155.61610350454748
12955,FDY21,OUT017,3546.3048221053314
12956,FDL27,OUT013,1107.0239764188586
12957,FDZ34,OUT049,3641.8350701280206
12958,NCF43,OUT010,783.9767691051077
12959,FDC21,OUT035,1906.0240227496015
12960,FDL26,OUT013,2710.4894174875353
12961,FDT25,OUT010,-38.31997690495814
12962,NCR30,OUT046,1033.4772055579197
12963,DRL23,OUT019,-128.19739432588244
12964,NCR05,OUT049,3640.5261655159384
12965,NCE19,OUT018,771.9063253700916
12966,FDY07,OUT035,1100.6706169173697
12967,FDB10,OUT017,3612.59584874768
12968,FDP57,OUT013,1892.8428301890801
12969,FDU48,OUT019,-151.2285001639823
12970,FDH48,OUT035,1077.8519351460207
12971,FDO33,OUT035,1891.2218120226053
12972,NCU29,OUT045,2731.600470588186
12973,FDW35,OUT046,1053.3493555779519
12974,FDH05,OUT010,1575.293762791877
12975,FDP26,OUT049,2012.4327346950365
12976,DRG27,OUT035,1074.683194399227
12977,FDQ33,OUT046,2672.5082056788624
12978,FDH20,OUT010,-44.91872105447396
12979,FDV14,OUT046,1021.3537374423122
12980,DRD01,OUT046,1034.2342970774014
12981,NCI17,OUT049,2010.4263987728148
12982,FDF39,OUT010,1611.3883659312817
12983,FDX37,OUT046,1849.3678334713368
12984,NCX17,OUT035,3519.042078740803
12985,FDN03,OUT013,3572.9961068981747
12986,NCS41,OUT010,773.069990085711
12987,FDH34,OUT045,2727.6407957218526
12988,NCX53,OUT018,2420.935307775302
12989,FDY31,OUT046,2704.5563196426083
12990,FDD20,OUT017,1945.8661302399823
12991,FDE51,OUT045,1062.9755478877264
12992,FDV27,OUT046,1050.474475973441
12993,FDF16,OUT035,2734.8732754297725
12994,FDZ02,OUT049,2002.5738432718888
12995,NCK05,OUT045,1035.845814310812
12996,FDM12,OUT027,4940.271639046225
12997,NCA05,OUT018,2416.2280924821125
12998,FDX33,OUT045,2699.3339844692755
12999,FDM25,OUT049,2830.920448942862
13000,FDE41,OUT018,780.4598443411724
13001,FDW14,OUT045,1075.634300892938
13002,NCD30,OUT046,1852.4825385487159
13003,FDB23,OUT010,1608.5055458468785
13004,FDF45,OUT046,1035.2711643709745
13005,FDW20,OUT017,1929.3916948878775
13006,FDF47,OUT045,3503.6265232372243
13007,NCR05,OUT019,1520.1351813936328
13008,DRB01,OUT046,3514.48509964612
13009,FDE36,OUT013,2749.999123162327
13010,FDU56,OUT049,2802.6924499306097
13011,FDB23,OUT049,3634.6102225707173
13012,FDN48,OUT049,1153.891814093166
13013,FDS43,OUT013,3560.7599051740526
13014,NCN05,OUT013,2751.5669225112388
13015,NCL53,OUT049,2827.0595320305556
13016,FDL56,OUT046,1009.4261842050557
13017,FDH17,OUT018,1604.22018398859
13018,FDP37,OUT046,1825.8017554421829
13019,FDG09,OUT019,1499.2936200068973
13020,FDA55,OUT045,3524.8346264920892
13021,FDX31,OUT049,3629.0429916648436
13022,FDJ41,OUT045,3559.6355136115417
13023,DRC24,OUT045,2708.0910386334535
13024,FDQ21,OUT035,1897.8463224374564
13025,NCT54,OUT045,1049.306593834231
13026,FDH08,OUT049,3658.185094663326
13027,FDY38,OUT018,3228.744745885848
13028,DRM11,OUT010,1606.4088953045982
13029,FDG32,OUT049,3579.882668680875
13030,NCH18,OUT046,3521.745078322926
13031,FDI20,OUT035,3547.4489522115464
13032,FDA33,OUT018,2446.774100224642
13033,FDN45,OUT013,3518.626406107158
13034,FDT45,OUT010,-886.501295164868
13035,FDR32,OUT035,3561.4641291904454
13036,FDA48,OUT017,3571.6792686124736
13037,FDN23,OUT017,2771.6350485532557
13038,NCR18,OUT035,1084.8358629349148
13039,FDD45,OUT046,1850.470726566951
13040,FDI22,OUT018,3238.266449258037
13041,FDT09,OUT013,1914.662392485898
13042,DRC24,OUT027,4126.303763229925
13043,FDT39,OUT046,2714.4083163633886
