Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,establishment_age,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_MRP_Categories,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDJ38,8.6,Regular,0.070394702,Processed Foods,190.053,OUT019,34,0,2,,4,True,False,False,False
FDQ57,7.275,Low Fat,0.0,Processed Foods,146.776,OUT017,12,0,1,,3,False,True,False,False
NCQ41,14.8,NA,0.0,Non perishable,193.5794,OUT019,34,0,2,,4,True,False,False,False
FDG56,13.3,NA,0.071563651,Fruits and Vegetables,59.9536,OUT049,20,1,2,,1,False,True,False,False
DRC13,8.26,NA,0.032284472,Drinks,123.973,OUT027,34,1,0,,2,False,False,False,True
FDV55,17.75,NA,0.055063016,Fruits and Vegetables,144.5444,OUT035,15,0,1,,3,False,True,False,False
FDQ49,20.2,Regular,0.0,Starchy Foods,157.363,OUT045,17,0,1,,3,False,True,False,False
FDE29,8.905,Low Fat,0.239568811,Processed Foods,60.4878,OUT010,21,0,0,,1,True,False,False,False
FDR03,15.7,Regular,0.0,Meats,205.798,OUT013,32,2,0,,4,False,True,False,False
FDD45,8.615,NA,0.0,Fruits and Vegetables,92.9436,OUT049,20,1,2,,1,False,True,False,False
FDN38,6.615,Regular,0.153942031,Processed Foods,249.7408,OUT010,21,0,0,,4,True,False,False,False
FDT56,16.0,NA,0.115592409,Fruits and Vegetables,58.1246,OUT046,22,0,2,,1,False,True,False,False
FDT48,4.92,Low Fat,0.046048229,Processed Foods,200.0084,OUT045,17,0,1,,4,False,True,False,False
FDU03,18.7,Regular,0.091720302,Meats,180.8292,OUT049,20,1,2,,3,False,True,False,False
FDC56,7.72,NA,0.203400773,Fruits and Vegetables,118.944,OUT010,21,0,0,,2,True,False,False,False
NCO43,5.5,NA,0.046870135,Non perishable,99.3016,OUT027,34,1,0,,2,False,False,False,True
FDQ27,5.19,Regular,0.044502932,Meats,101.699,OUT017,12,0,1,,2,False,True,False,False
FDR03,15.7,Regular,0.008735936,Meats,205.998,OUT046,22,0,2,,4,False,True,False,False
DRH23,14.65,NA,0.285077835,Drinks,54.1614,OUT010,21,0,0,,1,True,False,False,False
FDG22,17.6,Regular,0.041465078,Processed Foods,38.119,OUT045,17,0,1,,1,False,True,False,False
NCJ42,19.75,NA,0.014289425,Non perishable,103.8332,OUT013,32,2,0,,2,False,True,False,False
FDR24,17.35,Regular,0.062851683,Processed Foods,90.583,OUT046,22,0,2,,1,False,True,False,False
FDW60,5.44,Regular,0.017058723,Processed Foods,176.037,OUT035,15,0,1,,3,False,True,False,False
FDJ08,11.1,NA,0.110580006,Fruits and Vegetables,190.0846,OUT013,32,2,0,,4,False,True,False,False
DRL59,16.75,NA,0.021310584,Drinks,52.2298,OUT018,10,1,0,,1,False,False,True,False
FDG60,20.35,Low Fat,0.101598896,Processed Foods,232.7616,OUT010,21,0,0,,4,True,False,False,False
FDW27,5.86,Regular,0.0,Meats,155.9314,OUT017,12,0,1,,3,False,True,False,False
FDX14,13.1,Low Fat,0.075245304,Drinks,77.1354,OUT018,10,1,0,,1,False,False,True,False
FDC20,10.65,NA,0.023951515,Fruits and Vegetables,56.0272,OUT013,32,2,0,,1,False,True,False,False
NCS29,9.0,NA,0.069828759,Non perishable,263.6884,OUT018,10,1,0,,4,False,False,True,False
FDJ56,8.985,NA,0.183403018,Fruits and Vegetables,100.47,OUT046,22,0,2,,2,False,True,False,False
FDB20,7.72,NA,0.091011438,Fruits and Vegetables,77.0986,OUT019,34,0,2,,1,True,False,False,False
FDL28,10.0,Regular,0.062868628,Processed Foods,228.6668,OUT027,34,1,0,,4,False,False,False,True
FDW01,14.5,Low Fat,0.064321473,Processed Foods,151.7682,OUT018,10,1,0,,3,False,False,True,False
FDL03,19.25,Regular,0.027080602,Meats,197.611,OUT046,22,0,2,,4,False,True,False,False
FDX22,6.785,Regular,0.023010532,Processed Foods,209.1928,OUT049,20,1,2,,4,False,True,False,False
FDJ21,16.7,Regular,0.038520943,Processed Foods,144.6102,OUT035,15,0,1,,3,False,True,False,False
FDR31,6.46,NA,0.049262588,Fruits and Vegetables,147.6102,OUT045,17,0,1,,3,False,True,False,False
FDG21,17.35,Regular,0.146272238,Meats,151.505,OUT035,15,0,1,,3,False,True,False,False
FDS22,16.85,Regular,0.023042273,Processed Foods,42.6428,OUT027,34,1,0,,1,False,False,False,True
FDK08,9.195,NA,0.122281599,Fruits and Vegetables,99.4016,OUT035,15,0,1,,2,False,True,False,False
FDE17,20.1,Regular,0.054677324,Processed Foods,151.7366,OUT018,10,1,0,,3,False,False,True,False
NCN30,16.35,NA,0.017089325,Non perishable,95.841,OUT017,12,0,1,,2,False,True,False,False
FDT50,6.75,Regular,0.108238986,Drinks,97.2752,OUT046,22,0,2,,2,False,True,False,False
NCX42,6.36,NA,0.005987891,Non perishable,163.6526,OUT049,20,1,2,,3,False,True,False,False
FDJ12,8.895,Regular,0.039033732,Processed Foods,207.8296,OUT035,15,0,1,,4,False,True,False,False
NCA18,10.1,NA,0.055806016,Non perishable,117.4492,OUT027,34,1,0,,2,False,False,False,True
FDP23,6.71,Low Fat,0.062307997,Starchy Foods,217.4166,OUT019,34,0,2,,4,True,False,False,False
FDX12,18.2,Regular,0.0,Processed Foods,241.4196,OUT013,32,2,0,,4,False,True,False,False
FDN40,5.88,Low Fat,0.086808977,Processed Foods,152.7998,OUT018,10,1,0,,3,False,False,True,False
FDV48,9.195,Regular,0.051607098,Processed Foods,77.8644,OUT035,15,0,1,,1,False,True,False,False
NCY54,8.43,NA,0.177546973,Non perishable,171.9422,OUT013,32,2,0,,3,False,True,False,False
FDL16,12.85,Low Fat,0.281955554,Processed Foods,46.006,OUT010,21,0,0,,1,True,False,False,False
FDR45,10.8,Low Fat,0.029061192,Processed Foods,240.0222,OUT018,10,1,0,,4,False,False,True,False
FDJ52,7.145,Low Fat,0.017786864,Processed Foods,161.0578,OUT046,22,0,2,,3,False,True,False,False
DRG01,14.8,NA,0.04513213,Drinks,77.167,OUT017,12,0,1,,1,False,True,False,False
FDP52,18.7,Regular,0.070632902,Processed Foods,231.201,OUT013,32,2,0,,4,False,True,False,False
FDU58,6.61,Regular,0.029175827,Processed Foods,186.5898,OUT017,12,0,1,,4,False,True,False,False
FDL02,20.0,Regular,0.10429446,Processed Foods,105.5622,OUT045,17,0,1,,2,False,True,False,False
FDG28,9.285,Regular,0.049239282,Processed Foods,244.1144,OUT013,32,2,0,,4,False,True,False,False
FDA19,7.52,NA,0.055117075,Fruits and Vegetables,128.7994,OUT035,15,0,1,,2,False,True,False,False
FDW46,13.0,Regular,0.069961219,Processed Foods,66.4484,OUT027,34,1,0,,1,False,False,False,True
NCD43,8.85,NA,0.016044864,Non perishable,103.1964,OUT049,20,1,2,,2,False,True,False,False
DRG39,14.15,Low Fat,0.042145893,Drinks,51.7982,OUT013,32,2,0,,1,False,True,False,False
NCF55,6.675,NA,0.021700021,Non perishable,35.5874,OUT049,20,1,2,,1,False,True,False,False
FDJ07,7.26,Low Fat,0.014423523,Meats,118.015,OUT046,22,0,2,,2,False,True,False,False
FDE08,18.2,NA,0.049319685,Fruits and Vegetables,150.0734,OUT046,22,0,2,,3,False,True,False,False
FDP56,8.185,NA,0.081387725,Fruits and Vegetables,49.6692,OUT019,34,0,2,,1,True,False,False,False
FDT45,15.85,Low Fat,0.057429676,Processed Foods,53.2956,OUT045,17,0,1,,1,False,True,False,False
FDF17,5.19,Low Fat,0.042794507,Processed Foods,195.011,OUT018,10,1,0,,4,False,False,True,False
FDX44,9.3,NA,0.042966544,Fruits and Vegetables,87.7172,OUT046,22,0,2,,1,False,True,False,False
FDM28,15.7,Low Fat,0.044984953,Processed Foods,179.866,OUT027,34,1,0,,3,False,False,False,True
FDI36,12.5,Regular,0.062440359,Processed Foods,197.9426,OUT049,20,1,2,,4,False,True,False,False
FDS07,12.35,NA,0.099960144,Fruits and Vegetables,115.2518,OUT045,17,0,1,,2,False,True,False,False
FDD36,13.3,Low Fat,0.021316704,Processed Foods,117.7124,OUT045,17,0,1,,2,False,True,False,False
FDW11,12.6,Low Fat,0.048782082,Starchy Foods,60.5194,OUT046,22,0,2,,1,False,True,False,False
FDN40,5.88,Low Fat,0.086591206,Processed Foods,154.4998,OUT049,20,1,2,,3,False,True,False,False
NCQ18,15.75,NA,0.135282803,Non perishable,97.87,OUT049,20,1,2,,2,False,True,False,False
NCQ54,17.7,NA,0.01261332,Non perishable,166.5474,OUT017,12,0,1,,3,False,True,False,False
NCS42,8.6,NA,0.069557245,Non perishable,91.5146,OUT045,17,0,1,,1,False,True,False,False
DRH39,20.7,Low Fat,0.1551444,Drinks,75.867,OUT010,21,0,0,,1,True,False,False,False
FDC09,15.5,NA,0.026174636,Fruits and Vegetables,103.7332,OUT027,34,1,0,,2,False,False,False,True
FDT08,13.65,NA,0.082381676,Fruits and Vegetables,150.805,OUT010,21,0,0,,3,True,False,False,False
FDC08,19.0,NA,0.0,Fruits and Vegetables,225.272,OUT035,15,0,1,,4,False,True,False,False
FDT20,10.5,NA,0.041629595,Fruits and Vegetables,37.3164,OUT017,12,0,1,,1,False,True,False,False
FDS35,9.3,Low Fat,0.111199491,Starchy Foods,64.0826,OUT035,15,0,1,,1,False,True,False,False
FDX58,13.15,Low Fat,0.043941955,Processed Foods,182.295,OUT018,10,1,0,,3,False,False,True,False
FDW58,20.75,Low Fat,0.0,Processed Foods,105.9622,OUT046,22,0,2,,2,False,True,False,False
DRD27,18.75,Low Fat,0.0,Drinks,99.3042,OUT046,22,0,2,,2,False,True,False,False
FDH32,12.8,NA,0.133171307,Fruits and Vegetables,97.641,OUT019,34,0,2,,2,True,False,False,False
FDS26,20.35,Low Fat,0.089452302,Drinks,262.7594,OUT035,15,0,1,,4,False,True,False,False
FDQ31,5.785,NA,0.053847216,Fruits and Vegetables,86.8856,OUT046,22,0,2,,1,False,True,False,False
FDP11,15.85,Low Fat,0.069382034,Starchy Foods,219.6166,OUT018,10,1,0,,4,False,False,True,False
FDD58,7.76,Low Fat,0.059687962,Processed Foods,99.47,OUT017,12,0,1,,2,False,True,False,False
FDM33,15.6,Low Fat,0.08789759,Processed Foods,218.3798,OUT045,17,0,1,,4,False,True,False,False
FDZ16,16.85,Regular,0.160104378,Processed Foods,195.7478,OUT049,20,1,2,,4,False,True,False,False
NCS29,9.0,NA,0.116404843,Non perishable,264.6884,OUT010,21,0,0,,4,True,False,False,False
NCM18,13.0,NA,0.145045421,Non perishable,60.0194,OUT019,34,0,2,,1,True,False,False,False
FDP11,15.85,Low Fat,0.069207981,Starchy Foods,219.5166,OUT049,20,1,2,,4,False,True,False,False
NCC42,15.0,NA,0.045162424,Non perishable,141.3838,OUT017,12,0,1,,2,False,True,False,False
DRM23,16.6,NA,0.135733218,Drinks,172.7422,OUT046,22,0,2,,3,False,True,False,False
NCN55,14.6,NA,0.059202419,Non perishable,239.3538,OUT027,34,1,0,,4,False,False,False,True
FDK46,9.6,Low Fat,0.051424565,Processed Foods,258.162,OUT013,32,2,0,,4,False,True,False,False
FDR01,5.405,Regular,0.053621283,Processed Foods,198.7742,OUT046,22,0,2,,4,False,True,False,False
NCA05,20.75,NA,0.025181597,Non perishable,150.2734,OUT045,17,0,1,,3,False,True,False,False
NCP43,17.75,NA,0.03067961,Non perishable,178.066,OUT017,12,0,1,,3,False,True,False,False
FDR12,12.6,Regular,0.052782711,Processed Foods,170.3764,OUT010,21,0,0,,3,True,False,False,False
FDQ01,19.7,Regular,0.16056791,Processed Foods,256.4014,OUT013,32,2,0,,4,False,True,False,False
FDM13,6.425,Low Fat,0.063175326,Starchy Foods,131.2626,OUT046,22,0,2,,2,False,True,False,False
FDQ19,7.35,NA,0.014446383,Fruits and Vegetables,242.9512,OUT017,12,0,1,,4,False,True,False,False
FDK56,9.695,NA,0.227609738,Fruits and Vegetables,186.0898,OUT019,34,0,2,,4,True,False,False,False
NCX06,17.6,NA,0.026256897,Non perishable,182.6976,OUT010,21,0,0,,3,True,False,False,False
FDO56,10.195,NA,0.044764726,Fruits and Vegetables,118.8808,OUT027,34,1,0,,2,False,False,False,True
FDU45,15.6,Regular,0.035578149,Processed Foods,112.6518,OUT045,17,0,1,,2,False,True,False,False
FDI16,14.0,Regular,0.237725726,Processed Foods,54.964,OUT019,34,0,2,,1,True,False,False,False
FDL32,15.7,NA,0.122466933,Fruits and Vegetables,113.0544,OUT046,22,0,2,,2,False,True,False,False
FDA07,7.55,NA,0.030944625,Fruits and Vegetables,123.5072,OUT046,22,0,2,,2,False,True,False,False
FDA14,16.1,Low Fat,0.065315421,Drinks,147.176,OUT045,17,0,1,,3,False,True,False,False
FDV46,18.2,Low Fat,0.012546822,Processed Foods,139.918,OUT027,34,1,0,,2,False,False,False,True
NCO07,9.06,NA,0.009774419,Non perishable,212.856,OUT035,15,0,1,,4,False,True,False,False
NCP41,16.6,NA,0.016210706,Non perishable,105.8596,OUT046,22,0,2,,2,False,True,False,False
FDY60,10.5,Regular,0.026478367,Processed Foods,141.9128,OUT018,10,1,0,,2,False,False,True,False
FDN38,6.615,Regular,0.092492086,Processed Foods,251.0408,OUT017,12,0,1,,4,False,True,False,False
FDO15,16.75,Regular,0.008566545,Meats,74.9038,OUT046,22,0,2,,1,False,True,False,False
FDT60,12.0,Low Fat,0.075485441,Processed Foods,122.3388,OUT013,32,2,0,,2,False,True,False,False
FDA55,17.2,NA,0.056978251,Fruits and Vegetables,224.4088,OUT035,15,0,1,,4,False,True,False,False
FDE02,8.71,Low Fat,0.202948268,Processed Foods,94.7778,OUT010,21,0,0,,2,True,False,False,False
DRJ39,20.25,Low Fat,0.036382541,Drinks,221.0482,OUT049,20,1,2,,4,False,True,False,False
FDV34,10.695,Regular,0.011423298,Processed Foods,74.6038,OUT035,15,0,1,,1,False,True,False,False
FDS20,8.85,NA,0.05360606,Fruits and Vegetables,184.3292,OUT027,34,1,0,,3,False,False,False,True
FDF02,16.2,Low Fat,0.102972092,Processed Foods,102.899,OUT027,34,1,0,,2,False,False,False,True
FDW40,14.0,Regular,0.105740196,Processed Foods,143.3812,OUT017,12,0,1,,3,False,True,False,False
NCB43,20.2,NA,0.099912316,Non perishable,186.8898,OUT046,22,0,2,,4,False,True,False,False
FDR58,6.675,Low Fat,0.042158587,Processed Foods,90.8462,OUT017,12,0,1,,1,False,True,False,False
DRJ59,11.65,NA,0.01936859,Drinks,40.0164,OUT035,15,0,1,,1,False,True,False,False
NCD30,19.7,NA,0.027001133,Non perishable,98.9726,OUT017,12,0,1,,2,False,True,False,False
FDE14,13.65,Regular,0.031623019,Processed Foods,97.87,OUT017,12,0,1,,2,False,True,False,False
FDC28,7.905,Low Fat,0.055210913,Processed Foods,108.0254,OUT018,10,1,0,,2,False,False,True,False
FDU16,19.25,Regular,0.058512492,Processed Foods,84.2908,OUT018,10,1,0,,1,False,False,True,False
NCD19,8.93,NA,0.013176896,Non perishable,55.9614,OUT035,15,0,1,,1,False,True,False,False
FDU21,11.8,Regular,0.076720455,Processed Foods,35.8558,OUT046,22,0,2,,1,False,True,False,False
FDV59,13.35,Low Fat,0.04779447,Starchy Foods,217.3166,OUT027,34,1,0,,4,False,False,False,True
FDU03,18.7,Regular,0.0,Meats,182.1292,OUT045,17,0,1,,3,False,True,False,False
FDC33,8.96,NA,0.0,Fruits and Vegetables,198.5768,OUT010,21,0,0,,4,True,False,False,False
NCR42,9.105,NA,0.038474607,Non perishable,34.89,OUT035,15,0,1,,1,False,True,False,False
DRH59,10.8,NA,0.058422401,Drinks,75.238,OUT035,15,0,1,,1,False,True,False,False
NCM31,6.095,NA,0.0,Non perishable,142.5154,OUT035,15,0,1,,3,False,True,False,False
FDS50,17.0,Low Fat,0.055422895,Drinks,222.3114,OUT035,15,0,1,,4,False,True,False,False
FDP39,12.65,Low Fat,0.069424963,Meats,52.4324,OUT046,22,0,2,,1,False,True,False,False
FDQ55,13.65,NA,0.013027225,Fruits and Vegetables,116.7834,OUT013,32,2,0,,2,False,True,False,False
FDV36,18.7,Low Fat,0.046051414,Processed Foods,124.602,OUT019,34,0,2,,2,True,False,False,False
FDI05,8.35,Regular,0.126255345,Processed Foods,76.8354,OUT027,34,1,0,,1,False,False,False,True
FDS45,5.175,Regular,0.029353119,Processed Foods,107.2622,OUT027,34,1,0,,2,False,False,False,True
FDA39,6.32,Low Fat,0.012743738,Meats,38.6822,OUT045,17,0,1,,1,False,True,False,False
FDC37,15.5,Low Fat,0.055023254,Processed Foods,108.2938,OUT010,21,0,0,,2,True,False,False,False
FDJ60,19.35,Regular,0.062225629,Processed Foods,166.4184,OUT027,34,1,0,,3,False,False,False,True
DRQ35,9.3,NA,0.042291451,Drinks,122.7388,OUT046,22,0,2,,2,False,True,False,False
NCJ06,20.1,NA,0.034652619,Non perishable,119.9782,OUT046,22,0,2,,2,False,True,False,False
NCY42,6.38,NA,0.015224339,Non perishable,144.647,OUT018,10,1,0,,3,False,False,True,False
DRM37,15.35,NA,0.0,Drinks,196.3768,OUT049,20,1,2,,4,False,True,False,False
FDR14,11.65,Low Fat,0.174402008,Drinks,51.9298,OUT045,17,0,1,,1,False,True,False,False
FDE51,5.925,Regular,0.096617312,Drinks,44.1086,OUT049,20,1,2,,1,False,True,False,False
FDT33,7.81,Regular,0.034182922,Processed Foods,166.6158,OUT017,12,0,1,,3,False,True,False,False
FDR08,18.7,NA,0.037591645,Fruits and Vegetables,112.6886,OUT013,32,2,0,,2,False,True,False,False
FDE36,5.26,Regular,0.06991841,Processed Foods,162.9868,OUT010,21,0,0,,3,True,False,False,False
FDL22,16.85,Low Fat,0.063714498,Processed Foods,90.2488,OUT019,34,0,2,,1,True,False,False,False
FDR44,6.11,NA,0.102835238,Fruits and Vegetables,131.5968,OUT013,32,2,0,,2,False,True,False,False
FDI56,7.325,NA,0.163505748,Fruits and Vegetables,89.5146,OUT019,34,0,2,,1,True,False,False,False
FDE47,14.15,Low Fat,0.063451474,Starchy Foods,126.5046,OUT010,21,0,0,,2,True,False,False,False
FDV27,7.97,Regular,0.066935112,Meats,89.4514,OUT010,21,0,0,,1,True,False,False,False
FDV10,7.645,Regular,0.066809761,Processed Foods,41.7112,OUT049,20,1,2,,1,False,True,False,False
FDC40,16.0,Regular,0.06519584,Drinks,78.3986,OUT045,17,0,1,,1,False,True,False,False
NCX41,19.0,NA,0.017704532,Non perishable,210.8244,OUT013,32,2,0,,4,False,True,False,False
NCQ38,16.35,NA,0.013301702,Non perishable,105.028,OUT027,34,1,0,,2,False,False,False,True
FDV12,16.7,Regular,0.06057989,Processed Foods,100.5384,OUT027,34,1,0,,2,False,False,False,True
FDE52,10.395,Regular,0.03005585,Drinks,88.1514,OUT017,12,0,1,,1,False,True,False,False
FDG20,15.5,NA,0.125079268,Fruits and Vegetables,176.9028,OUT027,34,1,0,,3,False,False,False,True
FDV16,7.75,Regular,0.082529103,Processed Foods,34.1558,OUT027,34,1,0,,1,False,False,False,True
FDI32,17.7,NA,0.175359775,Fruits and Vegetables,114.3834,OUT017,12,0,1,,2,False,True,False,False
FDJ32,10.695,NA,0.0,Fruits and Vegetables,61.7536,OUT049,20,1,2,,1,False,True,False,False
FDN39,19.35,Regular,0.065787291,Meats,169.7816,OUT018,10,1,0,,3,False,False,True,False
FDY34,10.5,Regular,0.011043976,Processed Foods,167.2842,OUT017,12,0,1,,3,False,True,False,False
FDC14,14.5,Regular,0.041241272,Processed Foods,41.2454,OUT035,15,0,1,,1,False,True,False,False
FDA55,17.2,NA,0.057311381,Fruits and Vegetables,224.8088,OUT017,12,0,1,,4,False,True,False,False
FDZ50,12.8,Regular,0.132357566,Drinks,181.9608,OUT010,21,0,0,,3,True,False,False,False
DRG13,17.25,NA,0.037243966,Drinks,165.2526,OUT049,20,1,2,,3,False,True,False,False
FDP01,20.75,Regular,0.06327325,Starchy Foods,153.1682,OUT013,32,2,0,,3,False,True,False,False
NCG54,12.1,NA,0.080257683,Non perishable,172.7106,OUT017,12,0,1,,3,False,True,False,False
FDM13,6.425,Low Fat,0.063303448,Starchy Foods,132.0626,OUT045,17,0,1,,2,False,True,False,False
NCO18,13.15,NA,0.024531894,Non perishable,178.7686,OUT027,34,1,0,,3,False,False,False,True
NCW41,18.0,NA,0.015437518,Non perishable,156.4604,OUT013,32,2,0,,3,False,True,False,False
FDM52,15.1,Low Fat,0.025867549,Processed Foods,148.1076,OUT027,34,1,0,,3,False,False,False,True
NCF55,6.675,NA,0.021662238,Non perishable,34.9874,OUT035,15,0,1,,1,False,True,False,False
FDT09,15.15,Regular,0.0122633,Processed Foods,131.4284,OUT046,22,0,2,,2,False,True,False,False
NCM19,12.65,NA,0.047228313,Non perishable,110.7202,OUT035,15,0,1,,2,False,True,False,False
FDW12,8.315,Regular,0.0,Processed Foods,146.9444,OUT018,10,1,0,,3,False,False,True,False
FDP15,15.2,Low Fat,0.146972598,Meats,256.333,OUT019,34,0,2,,4,True,False,False,False
FDK36,7.09,Low Fat,0.007229947,Processed Foods,48.3034,OUT045,17,0,1,,1,False,True,False,False
FDZ25,15.7,Regular,0.027611824,Processed Foods,171.779,OUT035,15,0,1,,3,False,True,False,False
NCW06,16.2,NA,0.050418702,Non perishable,193.4162,OUT049,20,1,2,,4,False,True,False,False
FDW60,5.44,Regular,0.017061949,Processed Foods,178.437,OUT046,22,0,2,,3,False,True,False,False
DRC49,8.67,NA,0.065382126,Drinks,145.2128,OUT013,32,2,0,,3,False,True,False,False
NCT17,10.8,NA,0.041857932,Non perishable,189.6214,OUT035,15,0,1,,4,False,True,False,False
NCN06,8.39,NA,0.120988121,Non perishable,164.7868,OUT018,10,1,0,,3,False,False,True,False
FDC45,17.0,NA,0.135620265,Fruits and Vegetables,170.8106,OUT013,32,2,0,,3,False,True,False,False
DRJ47,18.25,NA,0.07747657,Drinks,171.408,OUT019,34,0,2,,3,True,False,False,False
NCF06,6.235,NA,0.020239317,Non perishable,258.5962,OUT045,17,0,1,,4,False,True,False,False
FDE21,12.8,NA,0.038404703,Fruits and Vegetables,117.1492,OUT010,21,0,0,,2,True,False,False,False
DRG27,8.895,Low Fat,0.105023222,Drinks,40.6138,OUT013,32,2,0,,1,False,True,False,False
FDW40,14.0,Regular,0.105308924,Processed Foods,141.6812,OUT049,20,1,2,,2,False,True,False,False
NCO53,16.2,NA,0.175184487,Non perishable,184.9608,OUT046,22,0,2,,3,False,True,False,False
FDE23,17.6,Regular,0.053263687,Starchy Foods,44.606,OUT049,20,1,2,,1,False,True,False,False
FDQ16,19.7,Low Fat,0.041738399,Processed Foods,108.6912,OUT046,22,0,2,,2,False,True,False,False
FDS26,20.35,Low Fat,0.089650666,Drinks,259.8594,OUT045,17,0,1,,4,False,True,False,False
FDZ13,7.84,Regular,0.256919126,Processed Foods,48.035,OUT010,21,0,0,,1,True,False,False,False
FDS14,7.285,Low Fat,0.050041563,Drinks,156.3288,OUT049,20,1,2,,3,False,True,False,False
FDC10,9.8,Regular,0.073025471,Processed Foods,119.0098,OUT045,17,0,1,,2,False,True,False,False
FDY16,18.35,Regular,0.0,Processed Foods,185.0266,OUT049,20,1,2,,3,False,True,False,False
FDJ20,20.7,NA,0.100155997,Fruits and Vegetables,125.7388,OUT035,15,0,1,,2,False,True,False,False
FDV43,16.0,NA,0.076841095,Fruits and Vegetables,42.6086,OUT035,15,0,1,,1,False,True,False,False
FDZ32,7.785,NA,0.037948091,Fruits and Vegetables,105.9964,OUT027,34,1,0,,2,False,False,False,True
FDR23,15.85,Low Fat,0.081787519,Starchy Foods,174.937,OUT046,22,0,2,,3,False,True,False,False
FDN24,14.1,Low Fat,0.113246012,Processed Foods,52.7956,OUT035,15,0,1,,1,False,True,False,False
FDE34,9.195,Low Fat,0.107368929,Processed Foods,183.0634,OUT027,34,1,0,,3,False,False,False,True
FDU31,10.5,NA,0.024970259,Fruits and Vegetables,218.1508,OUT013,32,2,0,,4,False,True,False,False
FDW33,9.395,Low Fat,0.099524363,Processed Foods,107.328,OUT018,10,1,0,,2,False,False,True,False
FDU26,16.7,Regular,0.042618956,Drinks,117.3782,OUT046,22,0,2,,2,False,True,False,False
FDE20,11.35,NA,0.005503734,Fruits and Vegetables,169.779,OUT027,34,1,0,,3,False,False,False,True
NCW05,20.25,NA,0.148044603,Non perishable,105.9938,OUT035,15,0,1,,2,False,True,False,False
FDB22,8.02,Low Fat,0.0,Processed Foods,151.7998,OUT018,10,1,0,,3,False,False,True,False
